name;lat;long;country;population
Kronau;49.2200;8.6339;Germany;5835
Kronberg;50.1797;8.5085;Germany;18311
Kronshagen;54.3333;10.0833;Germany;11869
Kropp;54.4111;9.5087;Germany;6612
Krumbach;48.2431;10.3633;Germany;13293
Kuchen;48.6392;9.7992;Germany;5658
Kulmbach;50.1000;11.4333;Germany;25915
Kulsheim;49.6694;9.5206;Germany;5122
Kumhausen;48.5000;12.1667;Germany;5421
Kummersbruck;49.4167;11.8833;Germany;9867
Kunzell;50.5500;9.7167;Germany;16583
Kunzelsau;49.2833;9.6833;Germany;15391
Kupferzell;49.2333;9.6833;Germany;6164
Kuppenheim;48.8275;8.2544;Germany;8330
Kups;50.1933;11.2728;Germany;7823
Kurort Steinbach-Hallenberg;50.7006;10.5667;Germany;9681
Kurten;51.0500;7.2667;Germany;19768
Kusel;49.5347;7.3981;Germany;5405
Kusterdingen;48.5222;9.1208;Germany;8597
Kyritz;52.9422;12.3972;Germany;9281
Laaber;49.0653;11.8861;Germany;5222
Laage;53.9322;12.3467;Germany;6396
Laatzen;52.3077;9.8133;Germany;41422
Laboe;54.4089;10.2308;Germany;5150
Lachendorf;52.6167;10.2500;Germany;6490
Ladbergen;52.1367;7.7372;Germany;6705
Ladenburg;49.4719;8.6092;Germany;11537
Laer;52.0547;7.3569;Germany;6799
Lage;51.9833;8.8000;Germany;35047
Lahnstein;50.3011;7.6056;Germany;18067
Lahstedt;52.2500;10.2167;Germany;10262
Laichingen;48.4897;9.6861;Germany;12001
Lambsheim;49.5133;8.2875;Germany;6955
Lampertheim;49.5942;8.4671;Germany;32537
Lamspringe;51.9567;10.0081;Germany;5627
Landau;49.1994;8.1231;Germany;46677
Landau an der Isar;48.6749;12.6913;Germany;13390
Landsberg;48.0528;10.8689;Germany;29132
Landsberg;51.5246;12.1596;Germany;15054
Landshut;48.5397;12.1508;Germany;72404
Landstuhl;49.4122;7.5722;Germany;8348
Langelsheim;51.9381;10.3350;Germany;11361
Langen;49.9893;8.6803;Germany;37902
Langen;53.6116;8.6032;Germany;18395
Langenargen;47.6000;9.5417;Germany;7721
Langenau;48.4994;10.1211;Germany;15247
Langenfeld;51.1167;6.9500;Germany;58927
Langenhagen;52.4394;9.7400;Germany;56288
Langenselbold;50.1833;9.0333;Germany;13979
Langenzenn;49.4944;10.7947;Germany;10665
Langerwehe;50.8167;6.3497;Germany;14020
Langgons;50.5000;8.6667;Germany;11648
Langquaid;48.8167;12.0500;Germany;5733
Langwedel;52.9999;9.1732;Germany;14423
Lappersdorf;49.0525;12.0903;Germany;13298
Lastrup;52.7957;7.8669;Germany;6970
Lathen;52.8667;7.3167;Germany;6581
Laubach;50.5426;8.9891;Germany;9583
Lauchhammer;51.5000;13.8000;Germany;14070
Lauchringen;47.6306;8.3044;Germany;7724
Lauda-Konigshofen;49.5686;9.7039;Germany;14542
Laudenbach;49.6114;8.6500;Germany;6355
Lauenburg;53.3758;10.5589;Germany;11444
Lauf;49.5103;11.2772;Germany;26515
Laufach;50.0167;9.3000;Germany;5152
Laufenburg (Baden);47.5656;8.0647;Germany;9029
Lauffen am Neckar;49.0764;9.1567;Germany;11640
Lauingen;48.5667;10.4333;Germany;11000
Laupheim;48.2289;9.8797;Germany;22298
Lauta;51.4481;14.0997;Germany;8411
Lauterbach;50.6378;9.3944;Germany;13664
Lautern;49.7124;8.6928;Germany;7196
Lebach;49.4100;6.9100;Germany;19006
Leck;54.7744;8.9736;Germany;7701
Leegebruch;52.7167;13.2000;Germany;6870
Leer;53.2308;7.4528;Germany;34958
Legden;52.0331;7.0997;Germany;7314
Lehre;52.3167;10.6667;Germany;12135
Lehrte;52.3725;9.9769;Germany;43999
Leichlingen;51.1167;7.0167;Germany;28031
Leimen;49.3481;8.6911;Germany;26968
Leinburg;49.4517;11.3100;Germany;6634
Leinefelde;51.3833;10.3333;Germany;20124
Leinfelden-Echterdingen;48.6928;9.1428;Germany;40092
Leingarten;49.1500;9.1167;Germany;11633
Leipheim;48.4489;10.2208;Germany;7209
Leipzig;51.3333;12.3833;Germany;597215
Leisnig;51.1667;12.9167;Germany;8257
Lemgo;52.0277;8.9043;Germany;40696
Lemwerder;53.1667;8.6167;Germany;7014
Lengede;52.2049;10.3078;Germany;13265
Lengenfeld;50.5667;12.3667;Germany;7118
Lengerich;52.1750;7.8667;Germany;22641
Lenggries;47.6803;11.5739;Germany;10027
Lennestadt;51.1236;8.0681;Germany;25503
Lenzkirch;47.8681;8.2050;Germany;5048
Leonberg;48.8014;9.0131;Germany;48733
Leopoldshohe;52.0167;8.7000;Germany;16282
Leun;50.5500;8.3667;Germany;5728
Leuna;51.3167;12.0167;Germany;13969
Leutenbach;48.8883;9.3914;Germany;11517
Leutershausen;49.2992;10.4117;Germany;5615
Leutkirch im Allgau;47.8256;10.0222;Germany;23509
Leverkusen;51.0333;6.9833;Germany;163838
Lich;50.5217;8.8208;Germany;13650
Lichtenau;51.6000;8.8833;Germany;10632
Lichtenfels;50.1333;11.0333;Germany;20133
Lichtenstein;50.7564;12.6317;Germany;11285
Lichtenwalde;50.9083;12.9917;Germany;7106
Lichtetanne;50.7000;12.4333;Germany;6441
Liebenburg;52.0242;10.4339;Germany;7879
Lienen;52.1461;7.9739;Germany;8527
Limbach-Oberfrohna;50.8667;12.7500;Germany;24029
Limburg;50.3833;8.0667;Germany;35243
Limburgerhof;49.4222;8.3919;Germany;11549
Lindau;47.5458;9.6839;Germany;25490
Lindenberg im Allgau;47.6031;9.8861;Germany;11546
Lindenfels;49.6849;8.7803;Germany;5124
Lindlar;51.0167;7.3833;Germany;21396
Lingen;52.5233;7.3172;Germany;54422
Lingenfeld;49.2453;8.3442;Germany;5788
Linkenheim-Hochstetten;49.1261;8.4100;Germany;11796
Linnich;50.9789;6.2678;Germany;12593
Linz am Rhein;50.5703;7.2847;Germany;6200
Lippstadt;51.6667;8.3500;Germany;67901
Litzendorf;49.9000;11.0000;Germany;6103
Lobau;51.0944;14.6667;Germany;14281
Lochgau;49.0017;9.1083;Germany;5608
Loffingen;47.8839;8.3436;Germany;7676
Lohfelden;51.2716;9.5487;Germany;14202
Lohmar;50.8415;7.2166;Germany;30363
Lohne;52.2000;8.7000;Germany;39697
Lohne;52.6667;8.2386;Germany;26762
Lohra;50.7333;8.6333;Germany;5431
Lohsa;51.3833;14.4000;Germany;5271
Lollar;50.6497;8.7044;Germany;10395
Loningen;52.7360;7.7579;Germany;13441
Lonsee;48.5433;9.9214;Germany;5010
Lorch;48.7983;9.6883;Germany;10885
Lorrach;47.6156;7.6614;Germany;49347
Lorsch;49.6539;8.5675;Germany;13643
Lossa;51.3992;12.8736;Germany;5984
Lossburg;48.4111;8.4514;Germany;7442
Lossnitz;50.6214;12.7317;Germany;8267
Lotte;52.2764;7.9167;Germany;14135
Lowenberg;52.8960;13.1546;Germany;8260
Loxstedt;53.4699;8.6479;Germany;16214
Lubbecke;52.3081;8.6231;Germany;25490
Lubben (Spreewald);51.9500;13.9000;Germany;14036
Lubbenau/Spreewald;51.8667;13.9667;Germany;15969
Lubeck;53.8697;10.6864;Germany;215846
Lubz;53.4631;12.0283;Germany;6342
Luchow;52.9667;11.1500;Germany;9437
Luckau;51.8500;13.7167;Germany;9582
Luckenwalde;52.0831;13.1667;Germany;20586
Ludenscheid;51.2198;7.6273;Germany;72611
Ludersdorf;53.8167;10.8167;Germany;5326
Ludinghausen;51.7681;7.4444;Germany;24590
Ludwigsburg;48.8975;9.1919;Germany;93499
Ludwigsfelde;52.2997;13.2667;Germany;24044
Ludwigshafen;49.4811;8.4353;Germany;172557
Ludwigslust;53.3332;11.5023;Germany;12233
Luftkurort Arendsee;52.8767;11.4867;Germany;6750
Lugau;50.7383;12.7464;Germany;8013
Lugde;51.9576;9.2480;Germany;9448
Luneburg;53.2525;10.4144;Germany;75351
Lunen;51.6167;7.5167;Germany;86348
Lutjenburg;54.2947;10.5914;Germany;5322
Lutzelbach;49.7880;9.0766;Germany;6812
Lutzen;51.2583;12.1417;Germany;8546
Machern;51.3583;12.6278;Germany;6664
Magdeburg;52.1317;11.6392;Germany;235775
Magstadt;48.7422;8.9650;Germany;9659
Mahlberg;48.2869;7.8114;Germany;5061
Mainaschaff;49.9833;9.0833;Germany;8936
Mainburg;48.6500;11.7833;Germany;15241
Mainhardt;49.0833;9.5500;Germany;6017
Mainleus;50.1000;11.3792;Germany;6463
Maintal;50.1500;8.8333;Germany;39298
Mainz;50.0000;8.2667;Germany;217123
Maisach;48.2167;11.2667;Germany;14179
Maisenhausen;50.0172;8.9915;Germany;9488
Malchin;53.7333;12.7833;Germany;7403
Malchow;53.4833;12.4333;Germany;6627
Malente;54.1667;10.5500;Germany;10895
Mallersdorf-Pfaffenberg;48.7667;12.2333;Germany;6950
Malsch;48.8808;8.3342;Germany;14482
Manching;48.7186;11.4972;Germany;12503
Mannheim;49.4878;8.4661;Germany;309721
Mansfeld;51.5942;11.4547;Germany;8765
Marbach am Neckar;48.9406;9.2575;Germany;16008
Marburg;50.8167;8.7667;Germany;76851
Marienberg;50.6508;13.1647;Germany;17097
Marienheide;51.0833;7.5333;Germany;13552
Markdorf;47.7208;9.3917;Germany;14031
Markgroningen;48.9047;9.0808;Germany;14785
Markkleeberg;51.2756;12.3692;Germany;24664
Markneukirchen;50.3167;12.3167;Germany;7583
Markranstadt;51.3017;12.2211;Germany;15619
Markt Erlbach;49.4833;10.6500;Germany;5690
Markt Indersdorf;48.3667;11.3667;Germany;10441
Markt Schwaben;48.1917;11.8681;Germany;13605
Marktheidenfeld;49.8500;9.6000;Germany;11194
Marktoberdorf;47.7667;10.6167;Germany;18539
Marktredwitz;50.0000;12.0667;Germany;17217
Marl;51.6667;7.1167;Germany;83941
Marne;53.9500;9.0000;Germany;5858
Marpingen;49.4500;7.0500;Germany;10086
Marsberg;51.4500;8.8500;Germany;19640
Maulbronn;49.0003;8.8108;Germany;6588
Maxdorf;49.4819;8.2900;Germany;7218
Maxhutte-Haidhof;49.2000;12.1000;Germany;11575
Mayen;50.3333;7.2167;Germany;19144
Mechernich;50.6000;6.6500;Germany;27598
Meckenbeuren;47.7000;9.5625;Germany;13520
Meckenheim;50.6333;7.0167;Germany;24684
Meckesheim;49.3214;8.8153;Germany;5230
Medebach;51.1972;8.7069;Germany;8055
Meerane;50.8519;12.4636;Germany;14208
Meerbusch;51.2667;6.6667;Germany;56189
Meersburg;47.6958;9.2708;Germany;5944
Meine;52.3833;10.5333;Germany;8706
Meinersen;52.4667;10.3667;Germany;8151
Meinerzhagen;51.1061;7.6403;Germany;20397
Meiningen;50.5500;10.4167;Germany;24233
Meissen;51.1636;13.4775;Germany;28153
Meitingen;48.5333;10.8333;Germany;11637
Meldorf;54.0833;9.0667;Germany;7204
Melle;52.2031;8.3361;Germany;46493
Mellrichstadt;50.4278;10.3027;Germany;5525
Melsungen;51.1333;9.5500;Germany;13659
Memmelsdorf;49.9328;10.9533;Germany;8828
Memmingen;47.9878;10.1811;Germany;43837
Mendig;50.3744;7.2808;Germany;8895
Mengen;48.0497;9.3300;Germany;9896
Mengerskirchen;50.5639;8.1558;Germany;5707
Meppen;52.6906;7.2910;Germany;35373
Merchweiler;49.3603;7.0600;Germany;9905
Mering;48.2625;10.9844;Germany;14547
Merseburg;51.3544;11.9928;Germany;34080
Merzenich;50.8262;6.5267;Germany;9778
Merzhausen;47.9664;7.8286;Germany;5280
Merzig;49.4471;6.6312;Germany;29745
Meschede;51.3503;8.2836;Germany;29921
Messkirch;47.9928;9.1125;Germany;8418
Messstetten;48.1806;8.9625;Germany;10653
Metelen;52.1444;7.2119;Germany;6350
Mettingen;52.3167;7.7806;Germany;11883
Mettlach;49.4917;6.5972;Germany;12049
Mettmann;51.2500;6.9667;Germany;38829
Metzingen;48.5367;9.2858;Germany;22046
Meuselwitz;51.0500;12.3000;Germany;10065
Michelstadt;49.6786;9.0042;Germany;16151
Michendorf;52.3129;13.0292;Germany;11163
Miesbach;47.7890;11.8338;Germany;11562
Miltenberg;49.7039;9.2644;Germany;9355
Mindelheim;48.0333;10.4667;Germany;15002
Minden;52.2883;8.9167;Germany;81682
Mittegrossefehn;53.3833;7.5833;Germany;13915
Mittenwald;47.4167;11.2500;Germany;7336
Mittenwalde;52.2667;13.5333;Germany;9140
Mitterteich;49.9498;12.2442;Germany;6596
Mittweida;50.9856;12.9811;Germany;14237
Mockern;52.1406;11.9525;Germany;12874
Mockmuhl;49.3167;9.3500;Germany;8078
Mockrehna;51.5000;12.8000;Germany;5044
Moers;51.4592;6.6197;Germany;103725
Moglingen;48.8883;9.1292;Germany;11361
Mohnesee;51.4958;8.1306;Germany;11620
Molbergen;52.8667;7.9333;Germany;8727
Molln;53.6269;10.6847;Germany;19031
Mombris;50.0667;9.1667;Germany;11480
Monchengladbach;51.2000;6.4333;Germany;259665
Monheim;48.8422;10.8564;Germany;5093
Monschau;50.5500;6.2500;Germany;11726
Montabaur;50.4375;7.8258;Germany;13691
Moosburg;48.4667;11.9333;Germany;18510
Moosinning;48.2833;11.8500;Germany;5908
Morbach;49.8167;7.1167;Germany;10496
Morfelden-Walldorf;49.9896;8.5661;Germany;34828
Moringen;51.7000;9.8667;Germany;6956
Moritzburg;51.1650;13.6794;Germany;8368
Morlenbach;49.5990;8.7369;Germany;10082
Morsbach;50.8667;7.7167;Germany;10210
Mosbach;49.3500;9.1333;Germany;23398
Moser;52.2167;11.8000;Germany;8293
Mossingen;48.4064;9.0575;Germany;20480
Much;50.9167;7.4000;Germany;14374
Mucheln;51.3000;11.8000;Germany;8681
Mudersbach;50.8247;7.9447;Germany;5776
Mugeln;51.2333;13.0500;Germany;5913
Muggensturm;48.8725;8.2794;Germany;6195
Muhlacker;48.9500;8.8392;Germany;26076
Muhldorf;48.2456;12.5228;Germany;20323
Muhlhausen;51.2167;10.4500;Germany;36200
Muhlhausen;49.2475;8.7239;Germany;8571
Muhlhausen;49.1733;11.4472;Germany;5058
Mulheim;51.4275;6.8825;Germany;170921
Mulheim-Karlich;50.3869;7.4953;Germany;11177
Mullheim;47.8083;7.6308;Germany;19127
Mulsen;50.7447;12.5747;Germany;11113
Munchberg;50.1831;11.7857;Germany;10215
Muncheberg;52.5036;14.1397;Germany;7003
Munderkingen;48.2353;9.6439;Germany;5292
Munich;48.1375;11.5750;Germany;1488202
Munnerstadt;50.2526;10.1966;Germany;7606
Munsingen;48.4128;9.4953;Germany;14335
Munster;51.9625;7.6256;Germany;316403
Munster;49.9167;8.8667;Germany;14672
Munzenberg;50.4533;8.7761;Germany;5769
Murg;47.5547;8.0242;Germany;7041
Murnau am Staffelsee;47.6833;11.2000;Germany;12118
Murr;48.9636;9.2589;Germany;6553
Murrhardt;48.9794;9.5783;Germany;14033
Mutlangen;48.8228;9.7947;Germany;6664
Mutterstadt;49.4417;8.3561;Germany;12863
Nabburg;49.4533;12.1808;Germany;6117
Nachrodt-Wiblingwerde;51.3167;7.6500;Germany;6573
Nackenheim;49.9153;8.3389;Germany;5725
Nagold;48.5519;8.7256;Germany;22294
Naila;50.3299;11.7083;Germany;7684
Nalbach;49.3833;6.7833;Germany;9145
Namborn;49.5167;7.1333;Germany;7045
Nandlstadt;48.5333;11.8000;Germany;5318
Nattheim;48.6992;10.2414;Germany;6162
Nauen;52.6000;12.8831;Germany;18540
Nauheim;49.9447;8.4548;Germany;10570
Naumburg;51.1521;11.8098;Germany;32402
Naumburg;51.2500;9.1667;Germany;5028
Naunhof;51.2778;12.5883;Germany;8735
Neckargemund;49.3939;8.7975;Germany;13290
Neckarsulm;49.1917;9.2244;Germany;26492
Neckartenzlingen;48.5892;9.2461;Germany;6498
Neresheim;48.7542;10.3344;Germany;7945
Nersingen;48.4289;10.1219;Germany;9446
Netphen;50.9147;8.1000;Germany;23130
Nettersheim;50.4925;6.6297;Germany;7467
Nettetal;51.3167;6.2833;Germany;42493
Neu Bleckede;53.3000;10.7333;Germany;9457
Neu Isenburg;50.0558;8.6971;Germany;37668
Neu Wulmstorf;53.4628;9.7956;Germany;21136
Neu-Anspach;50.3003;8.5072;Germany;14618
Neu-Ulm;48.3833;10.0000;Germany;58707
Neubiberg;48.0833;11.6833;Germany;14538
Neubrandenburg;53.5569;13.2608;Germany;64086
Neubulach;48.6611;8.6967;Germany;5624
Neuburg;48.7333;11.1833;Germany;29682
Neudenau;49.2833;9.2667;Germany;5266
Neuenburg;48.8461;8.5889;Germany;8206
Neuenburg am Rhein;47.8147;7.5619;Germany;12273
Neuendettelsau;49.2852;10.7886;Germany;7899
Neuenhaus;52.5000;6.9667;Germany;10025
Neuenkirchen;52.2411;7.3689;Germany;13905
Neuenkirchen;52.5167;8.0667;Germany;8621
Neuenkirchen;53.0347;9.7081;Germany;5590
Neuenrade;51.2839;7.7800;Germany;11982
Neuenstadt am Kocher;49.2333;9.3333;Germany;10123
Neuenstein;49.2000;9.5833;Germany;6531
Neufahrn bei Freising;48.3159;11.6632;Germany;20223
Neuffen;48.5544;9.3756;Germany;6299
Neugersdorf;50.9789;14.6108;Germany;6260
Neuhaus am Rennweg;50.5100;11.1378;Germany;9076
Neuhausen;48.7933;8.7786;Germany;5203
Neuhausen;51.6831;14.4167;Germany;5237
Neuhausen auf den Fildern;48.6844;9.2744;Germany;11893
Neuhof;50.4333;9.6167;Germany;10843
Neuhofen;49.4225;8.4281;Germany;7186
Neukieritzsch;51.1514;12.4097;Germany;6908
Neukirchen;50.8667;9.3333;Germany;6986
Neulussheim;49.2933;8.5219;Germany;7127
Neumarkt;49.2833;11.4667;Germany;40002
Neumarkt-Sankt Veit;48.3667;12.5000;Germany;6243
Neumunster;54.0714;9.9900;Germany;79487
Neunburg vorm Wald;49.3467;12.3908;Germany;8338
Neunkirchen;49.3448;7.1799;Germany;46469
Neunkirchen;50.7861;8.0056;Germany;13406
Neuotting;48.2167;12.6833;Germany;8932
Neuried;48.0933;11.4658;Germany;8643
Neuruppin;52.9222;12.8000;Germany;30764
Neusass;48.4000;10.8333;Germany;22058
Neuss;51.2003;6.6939;Germany;153796
Neustadt;49.3443;8.1952;Germany;53148
Neustadt;49.5800;10.6089;Germany;13121
Neustadt;51.0239;14.2167;Germany;11926
Neustadt;50.8500;9.1167;Germany;9586
Neustadt;50.7333;11.7500;Germany;8002
Neustadt;49.7306;12.1706;Germany;5727
Neustadt am Rubenberge;52.5055;9.4636;Germany;44282
Neustadt an der Donau;48.8000;11.7667;Germany;14409
Neustadt bei Coburg;50.3289;11.1211;Germany;15257
Neustadt in Holstein;54.1072;10.8158;Germany;15093
Neustadt-Glewe;53.3794;11.5883;Germany;7009
Neustrelitz;53.3647;13.0636;Germany;20140
Neutraubling;48.9878;12.1964;Germany;13796
Neuwied;50.4286;7.4614;Germany;64574
Neviges;51.3128;7.0869;Germany;18937
Nidda;50.4128;9.0092;Germany;17285
Nidderau;50.2500;8.9000;Germany;20333
Nideggen;50.7000;6.4833;Germany;9945
Niebull;54.7881;8.8297;Germany;9882
Niedenstein;51.2333;9.3167;Germany;5299
Nieder-Olm;49.9083;8.2028;Germany;10150
Niederaula;50.8000;9.6000;Germany;5376
Niedereschach;48.1317;8.5272;Germany;5917
Niedergorsdorf;51.9792;13.0000;Germany;7404
Niederkassel;50.8167;7.0333;Germany;38218
Niederkruchten;51.1989;6.2194;Germany;15550
Niedernhausen;50.1617;8.3176;Germany;14766
Niederorschel;51.3694;10.4267;Germany;5466
Niederwerrn;50.0667;10.1831;Germany;7804
Niederzier;50.8831;6.4667;Germany;14033
Niefern-Oschelbronn;48.9164;8.7842;Germany;12089
Nieheim;51.7997;9.1097;Germany;6093
Nienhagen;52.5562;10.1044;Germany;6753
Nierstein;49.8694;8.3375;Germany;8443
Niesky;51.2897;14.8300;Germany;9173
Nittenau;49.1964;12.2686;Germany;9019
Nittendorf;49.0256;11.9589;Germany;9277
Nobitz;50.9762;12.4861;Germany;7276
Nohfelden;49.5867;7.1428;Germany;9938
Nonnweiler;49.6065;6.9694;Germany;8477
Norden;53.5967;7.2056;Germany;25060
Nordenham;53.5000;8.4667;Germany;26193
Norderney;53.7072;7.1469;Germany;6089
Norderstedt;53.7064;10.0103;Germany;79159
Nordhausen;51.5050;10.7911;Germany;41791
Nordheim;49.1167;9.1333;Germany;8270
Nordhorn;52.4333;7.0667;Germany;53403
Nordkirchen;51.7381;7.5256;Germany;10063
Nordlingen;48.8500;10.5000;Germany;20674
Nordstemmen;52.1605;9.7839;Germany;12123
Nordwalde;52.0833;7.4833;Germany;9584
Norten-Hardenberg;51.6288;9.9359;Germany;8304
Northeim;51.7067;10.0011;Germany;29107
Nortorf;54.1667;9.8667;Germany;6804
Norvenich;50.8000;6.6500;Germany;10459
Nossen;51.0500;13.3000;Germany;10498
Nottuln;51.9278;7.3542;Germany;19557
Nufringen;48.6222;8.8875;Germany;5872
Numbrecht;50.9053;7.5422;Germany;16985
Nunchritz;51.2833;13.4167;Germany;5499
Nuremberg;49.4539;11.0775;Germany;515543
Nurtingen;48.6267;9.3353;Germany;41093
Nussloch;49.3236;8.6939;Germany;11325
Ober-Morlen;50.3728;8.6906;Germany;5740
Ober-Ramstadt;49.8333;8.7500;Germany;15130
Oberammergau;47.5967;11.0644;Germany;5474
Oberasbach;49.4219;10.9583;Germany;17672
Oberaudorf;47.6475;12.1719;Germany;5264
Oberboihingen;48.6469;9.3667;Germany;5522
Oberderdingen;49.0625;8.8019;Germany;10948
Oberding;48.3167;11.8500;Germany;6505
Obergunzburg;47.8500;10.4167;Germany;6362
Oberhaching;48.0167;11.5833;Germany;13657
Oberhausen;51.4699;6.8514;Germany;209566
Oberhausen-Rheinhausen;49.2606;8.4850;Germany;9593
Oberkirch;48.5322;8.0786;Germany;20066
Oberkochen;48.7839;10.1053;Germany;7895
Oberkotzau;50.2625;11.9333;Germany;5357
Oberlungwitz;50.7833;12.7167;Germany;5881
Obernburg am Main;49.8400;9.1414;Germany;8712
Obernkirchen;52.2664;9.1178;Germany;9246
Oberschleissheim;48.2500;11.5667;Germany;11810
Obersontheim;49.0578;9.8967;Germany;5079
Oberstaufen;47.5544;10.0211;Germany;7770
Oberstdorf;47.4097;10.2792;Germany;9707
Oberstenfeld;49.0239;9.3194;Germany;8027
Oberthal;49.5167;7.0833;Germany;6023
Oberthulba;50.2000;9.9667;Germany;5029
Obertraubling;48.9658;12.1669;Germany;8406
Obertshausen;50.0715;8.8482;Germany;24943
Oberursel;50.2028;8.5769;Germany;46248
Oberviechtach;49.4667;12.4167;Germany;5030
Obrigheim;49.3522;9.0928;Germany;5307
Ochsenfurt;49.6711;10.0498;Germany;11319
Ochsenhausen;48.0722;9.9481;Germany;8856
Ochtendung;50.3481;7.3897;Germany;5389
Ochtrup;52.2056;7.1903;Germany;19636
Odelzhausen;48.3167;11.1833;Germany;5128
Odenthal;51.0333;7.1167;Germany;15020
Oebisfelde;52.4333;10.9833;Germany;7341
Oederan;50.8617;13.1672;Germany;8002
Oedheim;49.2333;9.2500;Germany;6455
Oelde;51.8258;8.1436;Germany;29326
Oelsnitz;50.4167;12.1667;Germany;9993
Oer-Erkenschwick;51.6422;7.2508;Germany;31442
Oerlenbach;50.1497;10.1331;Germany;5004
Oerlinghausen;51.9667;8.6667;Germany;17286
Oestrich-Winkel;50.0085;8.0199;Germany;11869
Oettingen in Bayern;48.9500;10.5833;Germany;5142
Offenbach an der Queich;49.1977;8.1974;Germany;6393
Offenburg;48.4708;7.9408;Germany;59646
Ofterdingen;48.4203;9.0319;Germany;5088
Oftersheim;49.3706;8.5847;Germany;12140
Ohrdruf;50.8281;10.7328;Germany;9784
Ohringen;49.2000;9.5000;Germany;24374
Olbernhau;50.6667;13.3333;Germany;10991
Olching;48.2000;11.3167;Germany;27741
Oldenburg;53.1439;8.2139;Germany;168210
Oldenburg in Holstein;54.2922;10.8867;Germany;9833
Olfen;51.7086;7.3800;Germany;12846
Olpe;51.0289;7.8514;Germany;24688
Olsberg;51.3500;8.4833;Germany;14489
Oppenheim;49.8556;8.3603;Germany;7562
Oranienbaum;51.8036;12.4064;Germany;8344
Oranienburg;52.7544;13.2369;Germany;45492
Ortenberg;50.3558;9.0553;Germany;9001
Ortenburg;48.5455;13.2183;Germany;7405
Oschatz;51.3003;13.1072;Germany;14349
Oschersleben;52.0167;11.2500;Germany;19630
Osnabruck;52.2789;8.0431;Germany;164748
Ostbevern;52.0389;7.8458;Germany;10982
Osterburg;52.7833;11.7667;Germany;9782
Osterburken;49.4308;9.4261;Germany;6507
Ostercappeln;52.3500;8.2333;Germany;9688
Osterhofen;48.7000;13.0167;Germany;11798
Osterholz-Scharmbeck;53.2269;8.7947;Germany;30300
Osternienburg;51.8000;12.0167;Germany;8549
Osterode;51.7286;10.2522;Germany;21731
Osterronfeld;54.2833;9.7000;Germany;5099
Osterwieck;51.9667;10.7167;Germany;11103
Ostfildern;48.7228;9.2631;Germany;39321
Osthofen;49.7078;8.3289;Germany;9402
Ostrach;47.9525;9.3814;Germany;6757
Ostrhauderfehn;53.1167;7.6167;Germany;11289
Ostringen;49.2194;8.7108;Germany;13015
Ostseebad Binz;54.4000;13.6000;Germany;5397
Ostseebad Kuhlungsborn;54.1333;11.7500;Germany;7896
Oststeinbek;53.5442;10.1664;Germany;8849
Ottendorf-Okrilla;51.1792;13.8261;Germany;9948
Otterberg;49.5044;7.7711;Germany;5389
Otterndorf;53.8081;8.8997;Germany;7238
Ottersberg;53.1000;9.1500;Germany;12905
Ottersweier;48.6711;8.1108;Germany;6340
Ottobeuren;47.9414;10.2994;Germany;8381
Ottobrunn;48.0667;11.6667;Germany;21542
Ottweiler;49.4014;7.1634;Germany;14358
Ovelgonne;53.3500;8.4000;Germany;5259
Overath;50.9328;7.2839;Germany;27040
Oyten;53.0611;9.0178;Germany;15673
Paderborn;51.7167;8.7667;Germany;150580
Papenburg;53.0667;7.4000;Germany;37579
Parchim;53.4167;11.8333;Germany;18037
Parsberg;49.1598;11.7192;Germany;7213
Pasewalk;53.5063;13.9900;Germany;10213
Passau;48.5667;13.4667;Germany;52469
Pattensen;52.2645;9.7644;Germany;14636
Pegau;51.1667;12.2500;Germany;6288
Pegnitz;49.7564;11.5450;Germany;13244
Peine;52.3203;10.2336;Germany;49952
Peissenberg;47.7950;11.0603;Germany;12595
Peiting;47.8000;10.9333;Germany;11439
Penig;50.9336;12.7058;Germany;8780
